EH2_ANNOTATION.fasta	GCF_000836945.1_ViralProj14044_genomic.fna.gz	0.0353885	0	312/1000
EH2_ANNOTATION.fasta	GCF_000870165.1_ViralProj17997_genomic.fna.gz	0.0365754	0	302/1000
EH2_ANNOTATION.fasta	GCF_000881275.1_ViralProj37819_genomic.fna.gz	0.0349268	0	316/1000
EH2_ANNOTATION.fasta	GCF_000884775.1_ViralProj37825_genomic.fna.gz	0.0326168	0	337/1000
EH2_ANNOTATION.fasta	GCF_000892655.1_ViralProj66347_genomic.fna.gz	0.0336937	0	327/1000
EH2_ANNOTATION.fasta	GCF_000899615.1_ViralProj179415_genomic.fna.gz	0.0344723	0	320/1000
EH2_ANNOTATION.fasta	GCF_000900835.1_ViralProj181232_genomic.fna.gz	0.0325113	0	338/1000
EH2_ANNOTATION.fasta	GCF_000902495.1_ViralProj181233_genomic.fna.gz	0.035622	0	310/1000
EH2_ANNOTATION.fasta	GCF_000918255.1_ViralProj248462_genomic.fna.gz	0.0325113	0	338/1000
EH2_ANNOTATION.fasta	GCF_000925055.1_ViralProj266786_genomic.fna.gz	0.0340249	0	324/1000
EH2_ANNOTATION.fasta	GCF_001041535.1_ViralProj287994_genomic.fna.gz	0.0393656	0	280/1000
EH2_ANNOTATION.fasta	GCF_001042055.1_ViralProj287951_genomic.fna.gz	0.0239063	0	434/1000
EH2_ANNOTATION.fasta	GCF_001042115.1_ViralProj287964_genomic.fna.gz	0.0352724	0	313/1000
EH2_ANNOTATION.fasta	GCF_001310115.1_ViralProj298081_genomic.fna.gz	0.0315792	0	347/1000
EH2_ANNOTATION.fasta	GCF_001447045.1_ViralProj302552_genomic.fna.gz	0.0253218	0	416/1000
EH2_ANNOTATION.fasta	GCF_001501495.1_ViralProj307799_genomic.fna.gz	0.0231524	0	444/1000
EH2_ANNOTATION.fasta	GCF_001502875.1_ViralProj307797_genomic.fna.gz	0.0243695	0	428/1000
EH2_ANNOTATION.fasta	GCF_001743555.1_ViralProj343548_genomic.fna.gz	0.0331502	0	332/1000
EH2_ANNOTATION.fasta	GCF_001743935.1_ViralProj344169_genomic.fna.gz	0.035505	0	311/1000
EH2_ANNOTATION.fasta	GCF_001744235.1_ViralProj344086_genomic.fna.gz	0.0310744	0	352/1000
EH2_ANNOTATION.fasta	GCF_001745335.1_ViralProj344185_genomic.fna.gz	0.0247621	0	423/1000
EH2_ANNOTATION.fasta	GCF_001745795.1_ViralProj344138_genomic.fna.gz	0.0391011	0	282/1000
EH2_ANNOTATION.fasta	GCF_001745995.1_ViralProj344184_genomic.fna.gz	0.0362143	0	305/1000
