BGP.fasta	GCF_000836945.1_ViralProj14044_genomic.fna.gz	0.0342477	0	322/1000
BGP.fasta	GCF_000870165.1_ViralProj17997_genomic.fna.gz	0.0349268	0	316/1000
BGP.fasta	GCF_000881275.1_ViralProj37819_genomic.fna.gz	0.0384495	0	287/1000
BGP.fasta	GCF_000884775.1_ViralProj37825_genomic.fna.gz	0.0317837	0	345/1000
BGP.fasta	GCF_000892655.1_ViralProj66347_genomic.fna.gz	0.0341361	0	323/1000
BGP.fasta	GCF_000899615.1_ViralProj179415_genomic.fna.gz	0.0331502	0	332/1000
BGP.fasta	GCF_000900835.1_ViralProj181232_genomic.fna.gz	0.0370638	0	298/1000
BGP.fasta	GCF_000902495.1_ViralProj181233_genomic.fna.gz	0.0351567	0	314/1000
BGP.fasta	GCF_000918255.1_ViralProj248462_genomic.fna.gz	0.0323015	0	340/1000
BGP.fasta	GCF_000925055.1_ViralProj266786_genomic.fna.gz	0.0341361	0	323/1000
BGP.fasta	GCF_001042055.1_ViralProj287951_genomic.fna.gz	0.0274249	0	391/1000
BGP.fasta	GCF_001042115.1_ViralProj287964_genomic.fna.gz	0.0351567	0	314/1000
BGP.fasta	GCF_001310115.1_ViralProj298081_genomic.fna.gz	0.0368186	0	300/1000
BGP.fasta	GCF_001447045.1_ViralProj302552_genomic.fna.gz	0.015508	0	565/1000
BGP.fasta	GCF_001501495.1_ViralProj307799_genomic.fna.gz	0.0230782	0	445/1000
BGP.fasta	GCF_001502875.1_ViralProj307797_genomic.fna.gz	0.025894	0	409/1000
BGP.fasta	GCF_001743555.1_ViralProj343548_genomic.fna.gz	0.0349268	0	316/1000
BGP.fasta	GCF_001743935.1_ViralProj344169_genomic.fna.gz	0.0383209	0	288/1000
BGP.fasta	GCF_001744235.1_ViralProj344086_genomic.fna.gz	0.0292355	0	371/1000
BGP.fasta	GCF_001745335.1_ViralProj344185_genomic.fna.gz	0.0280449	0	384/1000
BGP.fasta	GCF_001745795.1_ViralProj344138_genomic.fna.gz	0.0360949	0	306/1000
BGP.fasta	GCF_001745995.1_ViralProj344184_genomic.fna.gz	0.0358575	0	308/1000
