Solly.fasta	GCF_000836945.1_ViralProj14044_genomic.fna.gz	0.0363341	0	304/1000
Solly.fasta	GCF_000870165.1_ViralProj17997_genomic.fna.gz	0.035622	0	310/1000
Solly.fasta	GCF_000881275.1_ViralProj37819_genomic.fna.gz	0.0338037	0	326/1000
Solly.fasta	GCF_000884775.1_ViralProj37825_genomic.fna.gz	0.0321972	0	341/1000
Solly.fasta	GCF_000892655.1_ViralProj66347_genomic.fna.gz	0.0316813	0	346/1000
Solly.fasta	GCF_000899615.1_ViralProj179415_genomic.fna.gz	0.0358575	0	308/1000
Solly.fasta	GCF_000900835.1_ViralProj181232_genomic.fna.gz	0.032829	0	335/1000
Solly.fasta	GCF_000902495.1_ViralProj181233_genomic.fna.gz	0.0320933	0	342/1000
Solly.fasta	GCF_000918255.1_ViralProj248462_genomic.fna.gz	0.0352724	0	313/1000
Solly.fasta	GCF_000925055.1_ViralProj266786_genomic.fna.gz	0.0348125	0	317/1000
Solly.fasta	GCF_000930595.1_ViralProj269769_genomic.fna.gz	0.0380652	0	290/1000
Solly.fasta	GCF_001041535.1_ViralProj287994_genomic.fna.gz	0.0376857	0	293/1000
Solly.fasta	GCF_001042055.1_ViralProj287951_genomic.fna.gz	0.0280449	0	384/1000
Solly.fasta	GCF_001042115.1_ViralProj287964_genomic.fna.gz	0.0339141	0	325/1000
Solly.fasta	GCF_001310115.1_ViralProj298081_genomic.fna.gz	0.0334751	0	329/1000
Solly.fasta	GCF_001447045.1_ViralProj302552_genomic.fna.gz	0.0265635	0	401/1000
Solly.fasta	GCF_001501495.1_ViralProj307799_genomic.fna.gz	0.0208822	0	476/1000
Solly.fasta	GCF_001502875.1_ViralProj307797_genomic.fna.gz	0.0248413	0	422/1000
Solly.fasta	GCF_001743555.1_ViralProj343548_genomic.fna.gz	0.0334751	0	329/1000
Solly.fasta	GCF_001743935.1_ViralProj344169_genomic.fna.gz	0.0297077	0	366/1000
Solly.fasta	GCF_001744235.1_ViralProj344086_genomic.fna.gz	0.0305785	0	357/1000
Solly.fasta	GCF_001745335.1_ViralProj344185_genomic.fna.gz	0.026819	0	398/1000
Solly.fasta	GCF_001745995.1_ViralProj344184_genomic.fna.gz	0.035505	0	311/1000
